timestamp,Total.Capacity.Charged,Total.Capacity.Discharged,State.of.charge,CMU.s.Temperature.Low,CMU.s.Temperature.High,CMU.s.Temperature.Average,System.Temperature,Current.Peak.Charge,Current.Peak.Discharge,Current.Mean,State.of.health,Battery.Voltage,Cell.Voltage.Low,Cell.Voltage.High,Cell.Voltage.Avg
2021-08-31 03:28:09,142852.8000,140887.3000,56.0000,36.9000,38.6000,37.7000,37.4000,207.8000,-320.7000,-35.0000,100.0000,52.1600,3.2638,3.2700,3.2669
2021-08-31 03:58:09,142855.0000,140909.1000,51.0000,36.5000,38.3000,37.4000,37.5000,175.5000,-349.1000,-39.0000,100.0000,52.3900,3.2725,3.2762,3.2747
2021-08-31 04:28:09,142857.0000,140932.7000,45.0000,36.2000,38.0000,37.1000,38.1000,259.8000,-395.2000,-43.1000,100.0000,52.1400,3.2485,3.2705,3.2641
2021-08-31 04:58:09,142859.3000,140962.7000,38.0000,36.2000,38.0000,37.1000,39.1000,259.4000,-397.9000,-55.2000,100.0000,51.6800,3.2272,3.2576,3.2415
2021-08-31 05:28:09,142861.5000,140987.7000,32.0000,36.6000,38.2000,37.4000,39.1000,261.8000,-457.2000,-45.5000,100.0000,51.7900,3.2261,3.2460,3.2373
2021-08-31 05:58:09,142882.7000,141007.2000,33.0000,37.0000,38.6000,37.8000,40.7000,282.5000,-432.0000,3.3000,100.0000,53.3500,3.3196,3.3288,3.3246
2021-08-31 06:28:09,142895.8000,141027.8000,31.0000,36.9000,38.6000,37.7000,40.5000,246.6000,-455.9000,-15.0000,100.0000,51.9000,3.2331,3.2527,3.2448
2021-08-31 06:58:09,142898.3000,141055.3000,24.0000,37.1000,38.7000,37.9000,39.5000,336.5000,-399.3000,-49.9000,100.0000,51.4100,3.1915,3.2251,3.2068
2021-08-31 07:28:09,142900.5000,141083.3000,18.0000,37.4000,38.9000,38.1000,39.6000,325.1000,-423.6000,-51.4000,100.0000,50.3700,3.1458,3.1745,3.1581
2021-08-31 07:58:09,142942.6000,141099.4000,24.0000,37.7000,39.4000,38.5000,44.6000,288.9000,-436.2000,51.8000,100.0000,52.9700,3.2856,3.3143,3.3005
2021-08-31 08:28:09,142958.1000,141114.1000,24.0000,37.6000,39.2000,38.4000,41.4000,283.4000,-404.6000,1.4000,100.0000,51.7900,3.2140,3.2545,3.2373
2021-08-31 08:58:09,142961.0000,141147.1000,17.0000,37.8000,39.4000,38.6000,41.4000,317.4000,-486.3000,-60.0000,100.0000,50.7000,3.1623,3.1838,3.1718
2021-08-31 09:28:09,142963.5000,141176.1000,10.0000,38.0000,39.6000,38.8000,41.3000,269.4000,-471.8000,-53.0000,100.0000,50.0900,2.9886,3.1802,3.1312
2021-08-31 09:58:09,143073.4000,141177.3000,28.0000,38.6000,40.3000,39.4000,51.5000,247.3000,-384.8000,217.2000,100.0000,53.7100,3.3426,3.3500,3.3465
2021-08-31 10:28:09,143135.8000,141193.1000,40.0000,39.3000,41.0000,40.1000,49.2000,247.5000,-368.9000,92.8000,100.0000,52.6100,3.2822,3.2906,3.2885
2021-08-31 10:58:09,143138.0000,141221.4000,34.0000,38.8000,40.8000,39.7000,44.2000,286.9000,-418.6000,-52.2000,100.0000,52.0200,3.2485,3.2667,3.2619
2021-08-31 11:28:09,143139.8000,141241.7000,29.0000,38.6000,40.5000,39.5000,41.6000,267.3000,-374.7000,-36.8000,100.0000,51.9200,3.2366,3.2759,3.2536
2021-08-31 11:58:09,143142.1000,141269.0000,22.0000,38.8000,40.5000,39.6000,41.6000,281.7000,-433.6000,-49.8000,100.0000,51.9800,3.2395,3.2587,3.2492
2021-08-31 12:28:09,143246.9000,141271.0000,49.0000,40.1000,42.0000,41.2000,52.4000,247.4000,-312.2000,205.3000,100.0000,53.9100,3.3563,3.3625,3.3588
2021-08-31 12:58:09,143351.2000,141271.0000,76.0000,41.8000,44.0000,43.2000,52.9000,247.5000,0.0000,208.3000,100.0000,54.0900,3.3718,3.3769,3.3744
2021-08-31 13:28:09,143418.8000,141271.0000,93.0000,42.3000,44.3000,43.5000,48.5000,147.8000,0.0000,134.9000,100.0000,54.6000,3.4022,3.4149,3.4077
2021-08-31 13:58:09,143426.1000,141274.6000,99.0000,42.2000,44.1000,43.2000,42.8000,237.9000,-377.3000,7.4000,100.0000,52.9500,3.3108,3.3227,3.3152
2021-08-31 14:28:09,143428.4000,141305.8000,92.0000,41.8000,43.8000,42.9000,43.6000,287.7000,-440.5000,-57.7000,100.0000,52.9100,3.3024,3.3170,3.3101
2021-08-31 14:58:09,143430.7000,141340.0000,83.0000,41.6000,43.6000,42.7000,43.9000,300.4000,-520.1000,-63.6000,100.0000,52.9600,3.2863,3.3153,3.3089
2021-08-31 15:28:09,143432.8000,141367.5000,77.0000,41.5000,43.3000,42.4000,43.7000,328.2000,-393.8000,-50.6000,100.0000,52.6500,3.2800,3.3077,3.2908
2021-08-31 15:58:09,143434.5000,141394.1000,70.0000,41.1000,43.0000,42.1000,43.4000,296.0000,-363.1000,-49.9000,100.0000,52.6900,3.2924,3.2960,3.2938
2021-08-31 16:28:09,143436.5000,141423.9000,63.0000,40.8000,42.7000,41.7000,43.7000,299.2000,-472.8000,-55.3000,100.0000,52.4500,3.2686,3.2893,3.2765
2021-08-31 16:58:09,143438.5000,141453.5000,56.0000,40.4000,42.4000,41.3000,43.7000,323.7000,-409.2000,-55.1000,100.0000,52.1000,3.2620,3.2873,3.2696
2021-08-31 17:28:09,143441.0000,141485.9000,48.0000,40.1000,42.1000,41.0000,43.9000,314.2000,-494.0000,-59.8000,100.0000,51.8500,3.2364,3.2512,3.2428
2021-08-31 17:58:09,143442.7000,141511.5000,42.0000,39.9000,41.8000,40.7000,43.1000,331.3000,-456.1000,-47.6000,100.0000,52.2900,3.2626,3.2764,3.2721
2021-08-31 18:28:09,143445.1000,141544.0000,35.0000,39.9000,41.8000,40.8000,43.5000,325.0000,-518.1000,-60.0000,100.0000,51.8400,3.2172,3.2552,3.2375
2021-08-31 18:58:09,143447.5000,141574.7000,27.0000,40.2000,42.0000,41.1000,43.4000,309.5000,-445.9000,-56.4000,100.0000,51.1600,3.1983,3.2323,3.2159
2021-08-31 19:28:09,143450.2000,141610.1000,19.0000,40.7000,42.4000,41.6000,44.1000,332.4000,-570.5000,-65.3000,100.0000,51.0200,3.1705,3.2094,3.1934
2021-08-31 19:58:09,143549.2000,141615.7000,43.0000,41.4000,43.1000,42.3000,53.6000,247.5000,-387.1000,186.3000,100.0000,53.7100,3.3448,3.3498,3.3475
2021-08-31 20:28:09,143594.9000,141619.0000,54.0000,42.0000,43.7000,42.9000,47.9000,222.5000,-307.9000,84.6000,100.0000,52.8800,3.3046,3.3064,3.3055
2021-08-31 20:58:09,143594.9000,141619.2000,54.0000,41.5000,43.4000,42.5000,41.8000,0.0000,-0.3000,-0.2000,100.0000,52.8600,3.3035,3.3053,3.3045
2021-08-31 21:28:09,143594.9000,141619.3000,54.0000,41.0000,42.9000,42.0000,40.1000,0.0000,-0.3000,-0.2000,100.0000,52.8500,3.3030,3.3048,3.3039
2021-08-31 21:58:09,143594.9000,141619.4000,54.0000,40.5000,42.4000,41.5000,39.2000,0.0000,-0.3000,-0.2000,100.0000,52.8500,3.3026,3.3042,3.3035
2021-08-31 22:28:09,143594.9000,141619.5000,54.0000,40.0000,41.9000,41.0000,38.4000,0.0000,-0.3000,-0.2000,100.0000,52.8400,3.3022,3.3039,3.3031
2021-08-31 22:58:09,143594.9000,141619.6000,54.0000,39.5000,41.3000,40.5000,37.7000,0.0000,-0.3000,-0.2000,100.0000,52.8300,3.3019,3.3036,3.3028
2021-08-31 23:28:09,143594.9000,141619.7000,54.0000,39.2000,40.8000,40.0000,37.1000,0.0000,-0.3000,-0.2000,100.0000,52.8300,3.3015,3.3033,3.3025
2021-08-31 23:58:09,143594.9000,141619.8000,54.0000,38.8000,40.2000,39.5000,36.8000,0.0000,-0.3000,-0.2000,100.0000,52.8200,3.3012,3.3029,3.3022
2021-09-01 00:28:09,143594.9000,141619.9000,54.0000,38.3000,39.8000,39.1000,36.4000,0.0000,-0.3000,-0.2000,100.0000,52.8200,3.3009,3.3027,3.3019
2021-09-01 02:04:47,143594.9000,141619.9000,54.0000,36.9000,38.3000,37.6000,34.1000,0.0000,-0.5000,-0.4000,100.0000,52.7800,3.3008,3.3025,3.3017
2021-09-01 02:34:47,143596.5000,141643.2000,48.0000,36.4000,37.9000,37.2000,35.1000,254.3000,-377.3000,-43.4000,100.0000,52.0800,3.2561,3.2676,3.2638
2021-09-01 03:04:47,143598.2000,141675.7000,40.0000,35.9000,37.6000,36.7000,37.4000,245.6000,-490.9000,-61.4000,100.0000,52.0300,3.2466,3.2650,3.2590
2021-09-01 03:34:47,143599.7000,141697.1000,35.0000,35.8000,37.4000,36.6000,36.9000,198.2000,-368.4000,-39.6000,100.0000,52.0200,3.2392,3.2641,3.2510
2021-09-01 04:04:47,143660.5000,141709.6000,47.0000,36.8000,38.1000,37.5000,45.8000,279.6000,-421.3000,96.2000,100.0000,52.9700,3.3109,3.3127,3.3119
2021-09-01 04:34:47,143661.4000,141727.0000,43.0000,36.4000,38.0000,37.2000,39.1000,149.2000,-308.8000,-32.8000,100.0000,52.5800,3.2822,3.2888,3.2869
2021-09-01 05:04:47,143662.4000,141745.1000,39.0000,36.0000,37.8000,36.9000,37.4000,128.6000,-357.1000,-34.3000,100.0000,52.2100,3.2528,3.2730,3.2666
2021-09-01 05:34:47,143663.3000,141763.6000,34.0000,36.0000,37.6000,36.8000,36.9000,126.1000,-302.6000,-35.0000,100.0000,51.9500,3.2403,3.2621,3.2511
2021-09-01 06:04:47,143681.9000,141780.2000,35.0000,36.3000,37.9000,37.1000,38.1000,235.7000,-324.3000,4.0000,100.0000,53.5500,3.3327,3.3409,3.3371
2021-09-01 06:34:47,143698.7000,141792.5000,36.0000,36.2000,37.8000,36.9000,38.3000,236.0000,-325.6000,8.7000,100.0000,52.1800,3.2547,3.2753,3.2639
2021-09-01 07:04:47,143699.9000,141815.0000,30.0000,36.2000,37.8000,37.0000,37.6000,170.2000,-342.0000,-42.2000,100.0000,51.7200,3.2259,3.2447,3.2356
2021-09-01 07:34:47,143700.9000,141836.0000,25.0000,36.4000,37.9000,37.1000,37.3000,165.4000,-394.6000,-39.9000,100.0000,51.5500,3.2059,3.2311,3.2219
2021-09-01 08:04:47,143709.4000,141857.1000,22.0000,36.7000,38.1000,37.4000,37.3000,235.3000,-347.1000,-25.1000,100.0000,52.8500,3.2772,3.3043,3.2934
2021-09-01 08:34:47,143760.4000,141868.9000,32.0000,36.8000,38.3000,37.5000,42.0000,236.4000,-375.2000,78.2000,100.0000,52.5300,3.2570,3.2847,3.2716
2021-09-01 09:04:47,143761.5000,141890.8000,27.0000,36.8000,38.4000,37.6000,39.5000,148.9000,-474.0000,-41.4000,100.0000,51.6200,3.2144,3.2439,3.2308
2021-09-01 09:34:47,143762.8000,141912.8000,21.0000,37.0000,38.5000,37.7000,38.9000,157.7000,-384.7000,-41.5000,100.0000,50.7600,3.1568,3.1970,3.1809
2021-09-01 10:04:47,143763.8000,141928.3000,18.0000,37.2000,38.6000,37.8000,38.0000,154.9000,-346.4000,-28.9000,100.0000,51.1100,3.1791,3.2133,3.1941
2021-09-01 10:34:47,143813.0000,141932.8000,29.0000,37.4000,38.8000,38.0000,43.8000,246.6000,-261.7000,89.3000,100.0000,52.3700,3.2577,3.2840,3.2735
2021-09-01 11:04:47,143814.4000,141953.0000,24.0000,37.4000,38.8000,38.0000,40.2000,261.0000,-347.2000,-37.6000,100.0000,51.4500,3.2012,3.2355,3.2233
2021-09-01 11:34:47,143815.9000,141972.7000,20.0000,37.5000,38.9000,38.2000,39.4000,160.5000,-339.3000,-36.2000,100.0000,51.0700,3.1750,3.2132,3.1923
2021-09-01 12:04:47,143824.6000,141988.2000,18.0000,37.6000,39.0000,38.3000,38.4000,245.7000,-329.9000,-13.6000,100.0000,52.5800,3.2685,3.2903,3.2761
2021-09-01 12:34:47,143862.8000,141999.4000,25.0000,37.6000,39.1000,38.3000,41.9000,246.7000,-340.0000,54.0000,100.0000,51.9500,3.2271,3.2609,3.2484
2021-09-01 13:04:47,143863.8000,142015.8000,21.0000,37.6000,39.1000,38.3000,39.5000,163.4000,-404.6000,-30.7000,100.0000,51.2100,3.1809,3.2216,3.2045
2021-09-01 13:34:47,143865.1000,142035.6000,16.0000,37.7000,39.1000,38.4000,39.0000,174.5000,-432.2000,-37.0000,100.0000,50.7500,3.1669,3.1916,3.1748
2021-09-01 14:04:47,143865.9000,142054.1000,12.0000,37.7000,39.1000,38.4000,38.7000,207.9000,-410.1000,-35.1000,100.0000,50.8700,3.1434,3.1894,3.1804
2021-09-01 14:34:47,143915.8000,142068.8000,21.0000,38.1000,39.5000,38.7000,43.0000,246.6000,-502.1000,70.1000,100.0000,51.4800,3.2015,3.2443,3.2217
2021-09-01 15:04:47,143965.8000,142081.0000,30.0000,38.4000,39.9000,39.1000,47.2000,246.8000,-381.2000,75.4000,100.0000,53.5600,3.3279,3.3442,3.3374
2021-09-01 15:34:47,144020.8000,142088.0000,43.0000,38.8000,40.2000,39.5000,46.5000,247.3000,-313.0000,95.9000,100.0000,52.7200,3.2934,3.2972,3.2958
2021-09-01 16:04:47,144021.7000,142106.2000,38.0000,38.5000,40.0000,39.2000,41.7000,181.1000,-360.8000,-34.5000,100.0000,52.5600,3.2713,3.2894,3.2845
2021-09-01 16:34:47,144022.1000,142113.7000,36.0000,38.2000,39.8000,39.0000,39.4000,148.6000,-316.0000,-14.1000,100.0000,52.3600,3.2614,3.2854,3.2748
2021-09-01 17:04:47,144023.2000,142132.6000,32.0000,38.2000,39.7000,39.0000,39.0000,166.6000,-308.8000,-35.7000,100.0000,52.0500,3.2422,3.2654,3.2530
2021-09-01 17:34:47,144023.9000,142148.4000,28.0000,38.2000,39.7000,38.9000,38.2000,136.3000,-319.0000,-30.0000,100.0000,51.6900,3.2246,3.2489,3.2402
2021-09-01 18:04:47,144024.4000,142160.1000,25.0000,38.1000,39.6000,38.9000,37.6000,99.4000,-274.2000,-22.3000,100.0000,51.7900,3.2214,3.2475,3.2375
2021-09-01 18:34:47,144025.7000,142176.2000,21.0000,38.0000,39.5000,38.8000,37.4000,224.2000,-341.3000,-29.6000,100.0000,51.2900,3.1858,3.2234,3.2068
2021-09-01 19:04:47,144026.8000,142195.9000,16.0000,38.0000,39.5000,38.7000,37.2000,150.6000,-390.5000,-37.1000,100.0000,50.8900,3.1727,3.1993,3.1813
2021-09-01 19:34:47,144027.6000,142209.5000,13.0000,37.8000,39.3000,38.6000,36.9000,154.4000,-308.6000,-25.3000,100.0000,50.8100,3.1594,3.1843,3.1750
2021-09-01 20:04:47,144115.1000,142214.4000,34.0000,38.1000,39.8000,39.0000,48.5000,247.1000,-300.5000,164.8000,100.0000,53.7000,3.3410,3.3500,3.3462
2021-09-01 20:34:47,144238.9000,142214.4000,66.0000,39.6000,42.0000,41.0000,55.3000,247.5000,0.0000,247.2000,100.0000,54.0500,3.3656,3.3712,3.3676
2021-09-01 21:04:47,144333.6000,142216.6000,90.0000,41.0000,43.6000,42.6000,53.6000,247.5000,-243.8000,184.6000,100.0000,54.4200,3.3892,3.3974,3.3929
2021-09-01 21:34:47,144380.1000,142216.6000,100.0000,41.3000,43.8000,42.8000,45.2000,197.4000,-0.4000,92.8000,100.0000,53.7300,3.3501,3.3641,3.3585
2021-09-01 22:04:47,144380.1000,142216.8000,100.0000,40.5000,43.1000,42.1000,40.0000,0.0000,-0.3000,-0.2000,100.0000,53.4600,3.3323,3.3464,3.3417
2021-09-01 22:34:47,144380.1000,142216.9000,100.0000,39.8000,42.2000,41.3000,37.8000,0.0000,-0.3000,-0.2000,100.0000,53.3900,3.3285,3.3415,3.3373
2021-09-01 23:04:47,144380.1000,142217.0000,100.0000,39.2000,41.4000,40.5000,36.1000,0.0000,-0.3000,-0.2000,100.0000,53.3500,3.3273,3.3383,3.3349
2021-09-01 23:34:47,144380.3000,142221.9000,99.0000,38.5000,40.7000,39.8000,35.2000,152.4000,-340.5000,-9.1000,100.0000,53.2000,3.3152,3.3207,3.3178
2021-09-02 00:04:47,144381.4000,142241.1000,94.0000,37.9000,39.9000,39.1000,35.5000,200.2000,-420.0000,-36.1000,100.0000,53.2300,3.3265,3.3283,3.3275
2021-09-02 00:34:47,144382.1000,142251.3000,92.0000,37.3000,39.4000,38.5000,34.3000,220.7000,-320.3000,-19.2000,100.0000,52.9200,3.3116,3.3169,3.3149
2021-09-02 01:04:47,144383.4000,142273.4000,86.0000,36.9000,38.9000,38.0000,34.5000,223.2000,-336.3000,-41.4000,100.0000,53.1100,3.3074,3.3192,3.3156
2021-09-02 01:34:47,144384.8000,142298.2000,80.0000,36.5000,38.5000,37.6000,34.7000,233.2000,-370.6000,-46.6000,100.0000,52.7000,3.2787,3.3117,3.2936
2021-09-02 02:04:47,144385.9000,142312.3000,77.0000,35.9000,38.0000,37.0000,34.1000,212.2000,-333.0000,-26.0000,100.0000,52.5600,3.2809,3.3039,3.2869
2021-09-02 02:34:47,144386.6000,142324.1000,74.0000,35.4000,37.4000,36.5000,33.9000,235.8000,-357.9000,-22.1000,100.0000,52.2100,3.2583,3.2783,3.2676
2021-09-02 03:04:47,144388.0000,142348.5000,68.0000,34.9000,36.9000,35.9000,34.1000,242.9000,-364.1000,-45.7000,100.0000,52.4000,3.2744,3.2783,3.2761
2021-09-02 03:34:47,144458.8000,142359.7000,83.0000,35.8000,37.9000,37.0000,43.9000,246.8000,-392.2000,119.2000,100.0000,54.4400,3.3898,3.3942,3.3923
2021-09-02 04:04:47,144527.2000,142359.7000,100.0000,36.4000,38.4000,37.7000,42.3000,247.1000,-0.4000,136.2000,100.0000,55.1500,3.4363,3.4513,3.4474
2021-09-02 04:34:47,144527.8000,142370.7000,97.0000,36.0000,38.0000,37.1000,35.9000,139.9000,-305.6000,-20.5000,100.0000,52.8400,3.3136,3.3227,3.3190
2021-09-02 05:04:47,144528.4000,142381.1000,95.0000,35.5000,37.5000,36.6000,34.5000,168.3000,-357.4000,-19.6000,100.0000,53.2400,3.3275,3.3292,3.3285
2021-09-02 05:34:47,144528.4000,142381.7000,95.0000,35.0000,37.0000,36.1000,33.5000,0.0000,-11.9000,-1.0000,100.0000,53.2700,3.3292,3.3308,3.3301
2021-09-02 06:04:47,144528.4000,142382.2000,94.0000,34.6000,36.4000,35.5000,32.6000,0.0000,-1.1000,-1.1000,100.0000,53.2700,3.3295,3.3311,3.3304
2021-09-02 06:34:47,144528.6000,142387.8000,93.0000,34.1000,35.9000,35.0000,31.9000,188.4000,-358.7000,-10.7000,100.0000,53.1000,3.3144,3.3191,3.3172
2021-09-02 07:04:47,144529.1000,142396.6000,91.0000,33.7000,35.4000,34.6000,32.1000,173.0000,-402.0000,-16.5000,100.0000,53.2200,3.3258,3.3275,3.3268
2021-09-02 07:34:47,144529.1000,142397.2000,91.0000,33.3000,34.9000,34.1000,31.7000,0.0000,-1.2000,-1.1000,100.0000,53.2500,3.3280,3.3296,3.3290
2021-09-02 08:04:47,144529.6000,142407.6000,88.0000,33.0000,34.5000,33.8000,31.2000,111.1000,-318.4000,-19.9000,100.0000,52.9200,3.3060,3.3127,3.3094
2021-09-02 08:34:47,144530.6000,142427.6000,83.0000,32.8000,34.3000,33.6000,31.8000,157.7000,-324.7000,-37.7000,100.0000,52.7500,3.2916,3.3104,3.3034
2021-09-02 09:04:47,144566.0000,142439.4000,89.0000,33.1000,34.5000,33.9000,36.5000,235.8000,-376.7000,46.9000,100.0000,54.5600,3.3954,3.4096,3.4007
2021-09-02 09:34:47,144591.0000,142451.3000,93.0000,33.3000,34.6000,34.0000,36.1000,236.1000,-329.2000,25.9000,100.0000,53.2600,3.3288,3.3306,3.3297
2021-09-02 10:04:47,144592.5000,142470.3000,88.0000,33.2000,34.6000,33.9000,34.8000,244.4000,-366.6000,-34.7000,100.0000,53.1100,3.3191,3.3210,3.3203
2021-09-02 10:34:47,144593.8000,142490.7000,83.0000,33.2000,34.5000,33.8000,34.5000,223.8000,-419.3000,-38.0000,100.0000,52.8900,3.2972,3.3125,3.3089
2021-09-02 11:04:47,144596.0000,142517.0000,77.0000,33.2000,34.5000,33.8000,35.9000,217.9000,-441.1000,-48.2000,100.0000,52.3400,3.2690,3.2925,3.2763
2021-09-02 11:34:47,144598.6000,142546.7000,70.0000,33.2000,34.5000,33.7000,37.6000,308.3000,-472.8000,-54.3000,100.0000,52.0700,3.2579,3.2656,3.2621
2021-09-02 12:04:47,144601.0000,142576.2000,63.0000,33.1000,34.4000,33.6000,37.9000,307.7000,-440.0000,-54.0000,100.0000,51.7200,3.2432,3.2555,3.2505
2021-09-02 12:34:47,144603.3000,142603.6000,57.0000,33.2000,34.4000,33.6000,38.3000,219.3000,-475.7000,-49.9000,100.0000,52.3100,3.2555,3.2686,3.2619
2021-09-02 13:04:47,144604.6000,142622.9000,52.0000,33.3000,34.4000,33.7000,37.5000,144.1000,-349.5000,-36.1000,100.0000,52.4900,3.2801,3.2826,3.2814
2021-09-02 13:34:47,144606.8000,142651.6000,45.0000,33.5000,34.6000,33.8000,39.1000,317.9000,-467.7000,-52.9000,100.0000,52.0600,3.2490,3.2622,3.2579
2021-09-02 14:04:47,144640.4000,142673.9000,48.0000,34.3000,35.2000,34.6000,44.3000,322.6000,-405.8000,22.7000,100.0000,52.7700,3.2983,3.3027,3.3003
2021-09-02 14:34:47,144643.2000,142707.1000,40.0000,34.3000,35.6000,34.7000,42.5000,334.5000,-450.4000,-60.5000,100.0000,52.3000,3.2564,3.2770,3.2695
2021-09-02 15:04:47,144645.7000,142739.2000,33.0000,34.7000,36.1000,35.2000,41.6000,334.7000,-496.9000,-58.9000,100.0000,51.9200,3.2352,3.2571,3.2460
2021-09-02 15:34:47,144648.0000,142770.4000,25.0000,35.5000,36.8000,36.0000,41.5000,324.7000,-441.4000,-57.8000,100.0000,51.5100,3.2049,3.2311,3.2205
2021-09-02 16:04:47,144663.9000,142788.3000,25.0000,36.1000,37.4000,36.6000,41.1000,314.5000,-396.4000,-3.9000,100.0000,53.1300,3.2995,3.3175,3.3109
2021-09-02 16:34:47,144723.5000,142797.0000,38.0000,36.4000,37.8000,37.0000,44.5000,236.5000,-348.3000,101.7000,100.0000,52.5200,3.2810,3.2941,3.2889
2021-09-02 17:04:47,144724.6000,142817.8000,33.0000,36.5000,37.9000,37.1000,40.8000,161.1000,-322.1000,-39.3000,100.0000,52.1500,3.2509,3.2690,3.2604
2021-09-02 17:34:47,144726.0000,142838.1000,28.0000,36.7000,38.1000,37.3000,39.5000,156.1000,-387.3000,-37.7000,100.0000,51.6100,3.2163,3.2369,3.2285
2021-09-02 18:04:47,144727.3000,142859.6000,23.0000,37.0000,38.3000,37.6000,39.0000,282.5000,-423.4000,-40.3000,100.0000,51.3400,3.1922,3.2230,3.2096
2021-09-02 18:34:47,144728.5000,142875.1000,19.0000,37.1000,38.5000,37.7000,38.2000,214.7000,-325.6000,-28.7000,100.0000,51.1100,3.1786,3.2119,3.1961
2021-09-02 19:04:47,144729.7000,142894.1000,14.0000,37.2000,38.6000,37.8000,38.4000,162.7000,-342.9000,-35.5000,100.0000,50.8200,3.1688,3.1923,3.1780
2021-09-02 19:34:47,144833.4000,142896.9000,40.0000,37.9000,39.3000,38.6000,50.3000,236.9000,-308.7000,201.6000,100.0000,53.8000,3.3495,3.3544,3.3524
2021-09-02 20:04:47,144952.0000,142896.9000,71.0000,39.7000,41.8000,40.9000,55.4000,237.2000,0.0000,236.9000,100.0000,54.0800,3.3678,3.3733,3.3699
2021-09-02 20:34:47,145064.4000,142896.9000,100.0000,41.3000,43.5000,42.7000,57.1000,237.3000,0.0000,224.3000,100.0000,54.9600,3.4195,3.4342,3.4286
2021-09-02 21:04:47,145070.0000,142897.0000,100.0000,41.3000,43.3000,42.4000,44.3000,149.4000,-0.4000,10.9000,100.0000,53.6400,3.3395,3.3591,3.3534
2021-09-02 21:34:47,145070.0000,142897.1000,100.0000,40.7000,42.7000,41.9000,40.3000,0.0000,-0.3000,-0.2000,100.0000,53.4700,3.3301,3.3479,3.3425
2021-09-02 22:04:47,145070.0000,142897.3000,100.0000,40.1000,42.0000,41.2000,38.9000,0.0000,-0.3000,-0.2000,100.0000,53.4000,3.3278,3.3425,3.3380
2021-09-02 22:34:47,145070.9000,142907.1000,98.0000,39.6000,41.4000,40.7000,37.9000,202.3000,-318.2000,-17.9000,100.0000,53.0000,3.3082,3.3198,3.3151
2021-09-02 23:04:47,145073.3000,142932.7000,92.0000,39.2000,41.0000,40.2000,38.4000,180.7000,-408.9000,-46.3000,100.0000,53.0800,3.3130,3.3202,3.3163
2021-09-02 23:34:47,145075.3000,142953.7000,87.0000,38.9000,40.6000,39.8000,38.1000,189.1000,-329.0000,-37.8000,100.0000,53.0000,3.3105,3.3159,3.3138
2021-09-03 00:04:47,145084.4000,142972.1000,84.0000,38.7000,40.4000,39.6000,37.7000,246.7000,-318.1000,-18.2000,100.0000,54.3600,3.3846,3.3892,3.3875
2021-09-03 00:34:47,145135.1000,142982.7000,95.0000,38.9000,40.6000,39.8000,42.2000,248.0000,-319.0000,79.9000,100.0000,53.1900,3.3240,3.3256,3.3249
2021-09-03 01:04:47,145136.9000,143003.5000,90.0000,38.6000,40.3000,39.5000,39.4000,154.0000,-358.4000,-37.9000,100.0000,52.9200,3.3063,3.3166,3.3131
2021-09-03 01:34:47,145138.9000,143024.9000,85.0000,38.3000,40.0000,39.2000,38.8000,230.0000,-346.6000,-38.6000,100.0000,52.9700,3.3077,3.3146,3.3122
2021-09-03 02:04:47,145186.5000,143033.9000,95.0000,38.6000,40.3000,39.5000,45.0000,246.7000,-318.9000,77.0000,100.0000,53.3100,3.3293,3.3361,3.3343
2021-09-03 02:34:47,145187.9000,143051.4000,91.0000,38.3000,40.0000,39.2000,39.5000,145.9000,-349.2000,-32.2000,100.0000,53.0700,3.3030,3.3218,3.3178
2021-09-03 03:04:47,145189.4000,143072.1000,86.0000,38.0000,39.7000,38.9000,38.2000,172.5000,-326.0000,-38.3000,100.0000,52.5600,3.2914,3.3026,3.2963
2021-09-03 03:34:47,145191.1000,143093.3000,81.0000,37.7000,39.4000,38.6000,37.8000,234.7000,-318.6000,-39.0000,100.0000,52.5000,3.2784,3.3074,3.2928
2021-09-03 04:04:47,145192.6000,143110.8000,76.0000,37.4000,39.1000,38.3000,36.8000,146.5000,-340.8000,-31.9000,100.0000,52.7500,3.2935,3.3130,3.2978
2021-09-03 04:34:47,145192.6000,143111.7000,76.0000,37.0000,38.7000,37.9000,35.7000,101.8000,-276.0000,-1.7000,100.0000,52.7800,3.2955,3.3137,3.2993
2021-09-03 05:04:47,145193.3000,143122.8000,74.0000,36.5000,38.2000,37.4000,35.0000,167.6000,-324.1000,-20.7000,100.0000,52.5100,3.2804,3.2881,3.2838
2021-09-03 05:34:47,145194.0000,143139.4000,69.0000,35.9000,37.7000,36.9000,34.5000,129.3000,-314.6000,-31.8000,100.0000,52.6200,3.2884,3.2916,3.2898
2021-09-03 06:04:47,145194.4000,143147.3000,67.0000,35.5000,37.3000,36.4000,34.3000,166.7000,-309.5000,-15.0000,100.0000,52.6400,3.2898,3.2924,3.2910
2021-09-03 06:34:47,145195.1000,143160.3000,64.0000,35.1000,36.9000,36.0000,34.2000,152.0000,-357.0000,-24.4000,100.0000,52.3600,3.2651,3.2768,3.2714
2021-09-03 07:04:47,145195.4000,143165.9000,63.0000,34.7000,36.4000,35.6000,33.9000,174.5000,-363.0000,-10.5000,100.0000,52.6400,3.2900,3.2920,3.2910
